"gene","spearman_rho","p_value","fdr"
"RHOU",0.755226480836237,1.15688888799869e-08,5.56463555127371e-07
"SOCS1",0.754703832752613,1.19980296075972e-08,5.75629251685209e-07
"SLFN12L",0.754486855851769,1.21805079381456e-08,5.80397719247927e-07
"APOBEC3G",0.75447536985195,1.21902394255388e-08,5.80397719247927e-07
"RAB31",0.75418118466899,1.24419707437021e-08,5.89391235305826e-07
"SIGLEC10",0.75418118466899,1.24419707437021e-08,5.89391235305826e-07
"SPINT2",0.754006968641115,1.25933211526641e-08,5.95058215372356e-07
"GIMAP1",0.753658536585366,1.29011834912272e-08,6.08073620884248e-07
"AOX1",0.75351713996298,1.30281057919519e-08,6.12516883587034e-07
"CSF2RA",0.752961672473868,1.35380631601064e-08,6.34901317051088e-07
"NINJ2",0.752787456445993,1.37017984326409e-08,6.4097764787509e-07
"CD38",0.75226480836237,1.42041446485122e-08,6.62824749904082e-07
"KYNU",0.752090592334495,1.43753714557722e-08,6.69150355183201e-07
"GBP5",0.751742160278746,1.47236104037125e-08,6.83663880107039e-07
"SEPT6",0.751567944250871,1.49006626121421e-08,6.90176617138702e-07
"ANKRD29",0.751045296167248,1.54437945955209e-08,7.13571780338364e-07
"IL15",0.750871080139373,1.56288994008255e-08,7.1858461730413e-07
"LSP1",0.750871080139373,1.56288994008255e-08,7.1858461730413e-07
"HLA-DQA2",0.749945555831364,1.66474199054036e-08,7.63542665050039e-07
"C3AR1",0.749651567944251,1.6983671481274e-08,7.77065105651752e-07
"SYTL1",0.749519975887275,1.71362217563833e-08,7.82137187172734e-07
"NLRC5",0.748780487804878,1.8017496909723e-08,8.20364622644402e-07
"SNAI3",0.748703162640404,1.81120463783515e-08,8.22672828115003e-07
"GZMK",0.748606271777004,1.82311722331368e-08,8.26083478071046e-07
"C1RL",0.747386759581882,1.97943004488877e-08,8.92599235867031e-07
"SUSD3",0.747212543554007,2.00275300148898e-08,9.00950684770546e-07
"EMB",0.746689895470383,2.07426665286667e-08,9.30889189979086e-07
"GNLY",0.74616724738676,2.14815263512517e-08,9.57178035209337e-07
"IFNGR1",0.74616724738676,2.14815263512517e-08,9.57178035209337e-07
"NAGK",0.74616724738676,2.14815263512517e-08,9.57178035209337e-07
"CXCL13",0.745993031358885,2.17332096586625e-08,9.66097819874052e-07
"DRAM1",0.745818815331011,2.19876367327554e-08,9.75097109857584e-07
"TBX21",0.745597493479307,2.23148580339524e-08,9.87274579855927e-07
"FOXP3",0.745470383275261,2.25048329452637e-08,9.93336849929888e-07
"CSF1R",0.744773519163763,2.35733833503579e-08,1.03562786479945e-06
"FPR3",0.74390243902439,2.49755093395574e-08,1.09211090839338e-06
"TOX2",0.74390243902439,2.49755093395574e-08,1.09211090839338e-06
"KCNA3",0.743673505649013,2.53566850398243e-08,1.10620012712108e-06
"MGAT4A",0.743554006968641,2.55577958249086e-08,1.11238675610084e-06
"C1orf54",0.743205574912892,2.61527005947591e-08,1.13302196410412e-06
"MLKL",0.743205574912892,2.61527005947591e-08,1.13302196410412e-06
"ABCC3",0.743031358885018,2.64549634895145e-08,1.14347617534517e-06
"PIK3R5",0.742508710801394,2.73813786491758e-08,1.17809009651351e-06
"XCL1",0.742399166507298,2.75793394929196e-08,1.18389205846151e-06
"FAM26F",0.742334494773519,2.7696834350841e-08,1.18622126846444e-06
"SLC27A2",0.742263137950863,2.78270151905012e-08,1.18908195434764e-06
"RHOG",0.742160278745645,2.80156703608095e-08,1.19442263704188e-06
"TBC1D9",0.741321486830631,2.95991485944049e-08,1.25887897359666e-06
"IL4I1",0.741289198606272,2.96617360376204e-08,1.25887897359666e-06
"ARHGAP27",0.741114982578397,3.00015667887956e-08,1.27042752007001e-06
"KLHL6",0.740940766550523,3.03450183597373e-08,1.2820770256989e-06
"ARHGDIB",0.740592334494774,3.10429267155796e-08,1.30861631967991e-06
"ARHGEF3",0.740418118466899,3.13974556806969e-08,1.31763953269394e-06
"TNFAIP2",0.740418118466899,3.13974556806969e-08,1.31763953269394e-06
"RARRES1",0.739895470383275,3.24837816381599e-08,1.35715648051279e-06
"TRIM14",0.739895470383275,3.24837816381599e-08,1.35715648051279e-06
"DOK1",0.739372822299652,3.36050016593054e-08,1.39777433731022e-06
"CAMK1D",0.739024390243903,3.4372376071837e-08,1.42652965206104e-06
"CD300E",0.738107695470692,3.64698580893714e-08,1.51023856048238e-06
"MILR1",0.737630662020906,3.76078832122477e-08,1.55393454004087e-06
"CCL19",0.73671372437443,3.98887031050328e-08,1.63378205578015e-06
"NFKBIA",0.736585365853659,4.02180626223597e-08,1.64368330442886e-06
"ARHGAP4",0.736411149825784,4.06691375931262e-08,1.65850511328142e-06
"BCAT1",0.73588850174216,4.20507590602245e-08,1.7000650629542e-06
"TIGIT",0.73588850174216,4.20507590602245e-08,1.7000650629542e-06
"LTA",0.735658518472684,4.26724466577413e-08,1.72148909000552e-06
"RNASE6",0.735017421602788,4.44508779357649e-08,1.78938630728973e-06
"MARCO",0.73397212543554,4.74990812367631e-08,1.90392150624025e-06
"NFKB2",0.73397212543554,4.74990812367631e-08,1.90392150624025e-06
"BTK",0.733797909407666,4.80256275430996e-08,1.91683563208724e-06
"ICAM2",0.733797909407666,4.80256275430996e-08,1.91683563208724e-06
"FCRL3",0.733523210379925,4.88669101585555e-08,1.94627254281177e-06
"CXCL16",0.733275261324042,4.96380170001122e-08,1.9727956798837e-06
"PLA2G2D",0.732868630751527,5.09271516448472e-08,2.01975145392323e-06
"CXCL9",0.732229965156795,5.30149011965418e-08,2.09369796114932e-06
"PTPRO",0.731881533101046,5.41871787866938e-08,2.13549850180586e-06
"HLA-DQA1",0.731707317073171,5.47823132699254e-08,2.15442644576631e-06
"CXCL2",0.731564964324752,5.52731060124415e-08,2.16918032570584e-06
"FAM20A",0.730487804878049,5.91215164988757e-08,2.31054276667168e-06
"PIM2",0.730313588850174,5.97668575629887e-08,2.33090744495656e-06
"ADGRE1",0.730258287203429,5.99730744009313e-08,2.3340973084794e-06
"TMEM200A",0.729790940766551,6.17423856404571e-08,2.39798221993651e-06
"TNFRSF9",0.729616724738676,6.24142688373773e-08,2.41906873785199e-06
"PIK3R6",0.729268292682927,6.37784714953899e-08,2.46177026086835e-06
"DPEP2",0.729094076655052,6.44709179918265e-08,2.48338798892951e-06
"TIMD4",0.728783177275647,6.57240226142934e-08,2.52646913979822e-06
"KMO",0.728745644599303,6.58768229620174e-08,2.52716425755518e-06
"ITGAM",0.728571428571429,6.65904117317513e-08,2.5441334698084e-06
"CD4",0.72787456445993,6.95172213805868e-08,2.65055600788298e-06
"ADAP2",0.727700348432056,7.02673743454072e-08,2.67372347940262e-06
"CYLD",0.727003484320558,7.33438528234183e-08,2.78513630589981e-06
"IL10",0.725783972125436,7.90307358710475e-08,2.9950254024343e-06
"SIGLEC5",0.725435540069686,8.07292592460901e-08,3.05322615765606e-06
"FGR",0.724738675958188,8.42285196509182e-08,3.16641843713742e-06
"PRKCQ",0.724334684253431,8.63211368600278e-08,3.23859641271452e-06
"RGS13",0.724235087930554,8.68443999104407e-08,3.25172474634722e-06
"ENTPD1",0.72404181184669,8.78682586656756e-08,3.27697945190737e-06
"LILRA1",0.72404181184669,8.78682586656756e-08,3.27697945190737e-06
"AGAP2",0.723519163763066,9.06933618626509e-08,3.36894410927023e-06
"TRIM22",0.723519163763066,9.06933618626509e-08,3.36894410927023e-06
"HMOX1",0.723170731707317,9.26233889328506e-08,3.42706539051547e-06
"STAB1",0.723170731707317,9.26233889328506e-08,3.42706539051547e-06
"IL18RAP",0.722929655744903,9.39810053658159e-08,3.47045212530972e-06
"IL1R1",0.722822299651568,9.45915079962689e-08,3.47929823235688e-06
"STXBP2",0.722822299651568,9.45915079962689e-08,3.47929823235688e-06
"SIGLEC14",0.722766671707844,9.49092946520878e-08,3.48415549584836e-06
"SCML4",0.722648083623694,9.5590067687348e-08,3.50229312450578e-06
"BTG2",0.722473867595819,9.65984105928585e-08,3.53233837097745e-06
"LBH",0.72212543554007,9.86447996877098e-08,3.60015135669601e-06
"ANK1",0.72185383382369,1.00267798547657e-07,3.65227889894271e-06
"CCL4L2",0.721254355400697,1.03938244149349e-07,3.7640492702657e-06
"SLC40A1",0.721254355400697,1.03938244149349e-07,3.7640492702657e-06
"CARMIL2",0.720935092891199,1.05943545772999e-07,3.82927740877783e-06
"SLC46A3",0.720731707317073,1.07239689772819e-07,3.86867180855444e-06
"TRANK1",0.720557491289199,1.08361633240534e-07,3.8998312323174e-06
"TTC24",0.720533156590156,1.08519212285819e-07,3.8998312323174e-06
"PLAU",0.72020905923345,1.10638290401844e-07,3.96080856803089e-06
"PDPN",0.720034843205575,1.1179319945612e-07,3.99453072113783e-06
"IRF2",0.719686411149826,1.1413667288119e-07,4.06278908269116e-06
"RAB4B",0.719337979094077,1.1652568861201e-07,4.12434979749564e-06
"TNFAIP3",0.719337979094077,1.1652568861201e-07,4.12434979749564e-06
"CCDC88B",0.719163763066202,1.17737528602335e-07,4.15157575009624e-06
"IL12RB1",0.719163763066202,1.17737528602335e-07,4.15157575009624e-06
"KIAA0040",0.718989547038328,1.18961060326725e-07,4.18684902564545e-06
"SIRPD",0.71883166532843,1.20080060594329e-07,4.21451221360076e-06
"FLT3LG",0.718815331010453,1.20196387562045e-07,4.21451221360076e-06
"IRF1",0.718641114982579,1.21443614923418e-07,4.23449957685577e-06
"RILPL2",0.718641114982579,1.21443614923418e-07,4.23449957685577e-06
"HGF",0.718466898954704,1.22702847870284e-07,4.27046887420903e-06
"GADD45G",0.71772432390731,1.28207327681654e-07,4.45378011107434e-06
"SPIB",0.717591262877333,1.29217558930654e-07,4.48057705726457e-06
"EVI2A",0.717421602787457,1.30516376507771e-07,4.51726329688057e-06
"ZNF831",0.717175512320016,1.32421847682833e-07,4.57477245061189e-06
"CTLA4",0.71710440418211,1.32977225151854e-07,4.58551427688168e-06
"ADGRG5",0.71642708326115,1.38376769014004e-07,4.75423042112399e-06
"RNASET2",0.716376306620209,1.38789645633471e-07,4.75969828599322e-06
"KLHDC7B",0.716320397909316,1.39245574620516e-07,4.76661995311361e-06
"KLRC1",0.716208916848174,1.40158841683077e-07,4.78914337182666e-06
"NLRP1",0.715853658536585,1.43106380472995e-07,4.88096834780529e-06
"CLSTN3",0.715505226480836,1.46053069921001e-07,4.96342307726096e-06
"CEBPA",0.715156794425087,1.49055981894017e-07,5.02903087113287e-06
"TCIRG1",0.715156794425087,1.49055981894017e-07,5.02903087113287e-06
"TLR7",0.714982578397213,1.5057882870732e-07,5.07128949321475e-06
"CCL21",0.714584433221272,1.54113432180522e-07,5.18102844852045e-06
"ODF3B",0.714545764115951,1.5446079427814e-07,5.1834168870548e-06
"MRC1",0.714459930313589,1.55234431389692e-07,5.20007624721291e-06
"VAMP5",0.713763066202091,1.6164980322114e-07,5.40532737722883e-06
"CBLB",0.713588850174216,1.63291635992569e-07,5.45051209890498e-06
"IRF5",0.713414634146342,1.64948928667221e-07,5.486306654022e-06
"WBP1L",0.713414634146342,1.64948928667221e-07,5.486306654022e-06
"SLFN11",0.713066202090592,1.6831043002094e-07,5.58820417126163e-06
"PTK2B",0.712891986062718,1.70014909486465e-07,5.63482276865124e-06
"GUCY1A3",0.712717770034843,1.71735390443003e-07,5.6818063303709e-06
"IKZF3",0.712139031121082,1.77567397797041e-07,5.86441340717375e-06
"IL3RA",0.711846689895471,1.80582687946225e-07,5.95351606886334e-06
"STAP1",0.711580247518976,1.83372151397179e-07,6.03487401413981e-06
"SYTL3",0.711149825783972,1.87962927798176e-07,6.16432965483565e-06
"MMP25",0.711024032639305,1.89324600830655e-07,6.19815041358159e-06
"TLR2",0.710975609756098,1.89851198441923e-07,6.20456207590947e-06
"FXYD2",0.710936488091362,1.90277637323477e-07,6.20768382356715e-06
"RSPO3",0.709438565070348,2.07289743732757e-07,6.7392518244069e-06
"MZB1",0.708980217139117,2.12770534462671e-07,6.90547137713711e-06
"SH3BP5",0.708885017421603,2.1392562674923e-07,6.93096862208776e-06
"CSF1",0.708710801393728,2.1605452204778e-07,6.94132419835123e-06
"FERMT3",0.708710801393728,2.1605452204778e-07,6.94132419835123e-06
"GAS6",0.708710801393728,2.1605452204778e-07,6.94132419835123e-06
"NUP210",0.708710801393728,2.1605452204778e-07,6.94132419835123e-06
"KIR3DL2",0.708707472989551,2.16095385246395e-07,6.94132419835123e-06
"CYB5R4",0.708362369337979,2.20371368114101e-07,7.04249828697174e-06
"RNF149",0.708362369337979,2.20371368114101e-07,7.04249828697174e-06
"MBD4",0.708188153310105,2.22559652641962e-07,7.1003342243377e-06
"NOD2",0.70801393728223,2.24768069478812e-07,7.15861496664353e-06
"TNF",0.70787055252476,2.26600882837983e-07,7.20475586636901e-06
"RELB",0.707665505226481,2.29245981791998e-07,7.25198207830707e-06
"SEMA4A",0.707665505226481,2.29245981791998e-07,7.25198207830707e-06
"FAS",0.707491289198606,2.31515821395305e-07,7.31145672315578e-06
"WTAP",0.707317073170732,2.3380648157947e-07,7.37138787890636e-06
"POU2F2",0.707142857142857,2.3611813771912e-07,7.4317787675721e-06
"BASP1",0.706968641114983,2.38450966529665e-07,7.48010314570231e-06
"GPX1",0.706968641114983,2.38450966529665e-07,7.48010314570231e-06
"NUAK2",0.706620209059234,2.43180855783977e-07,7.60304945608603e-06
"VNN2",0.706620209059234,2.43180855783977e-07,7.60304945608603e-06
"NCEH1",0.706445993031359,2.45578276445141e-07,7.66522943067287e-06
"CXCR3",0.706394853030733,2.46286172300333e-07,7.67455532588363e-06
"IL1B",0.706271777003484,2.47997590230576e-07,7.71506931199896e-06
"CST7",0.705574912891986,2.57897468774566e-07,7.99652663924312e-06
"S1PR4",0.705431574587545,2.59978667854035e-07,8.0477554955014e-06
"TYROBP",0.705400696864112,2.60429029620537e-07,8.04841543105709e-06
"CYBA",0.705226480836237,2.6298360607566e-07,8.10067235857686e-06
"RASGRP1",0.705226480836237,2.6298360607566e-07,8.10067235857686e-06
"SLC2A5",0.705052264808362,2.6556139022025e-07,8.1666657690847e-06
"LILRA4",0.704995369062818,2.66408306724983e-07,8.17930184264149e-06
"C11orf21",0.704908127957873,2.67711789448957e-07,8.2058912716879e-06
"PCED1B",0.704878048780488,2.68162575588902e-07,8.20629976422873e-06
"NLRP3",0.704529616724739,2.73435931467255e-07,8.3404628266573e-06
"STK17A",0.703658536585366,2.87042674316266e-07,8.71299923543501e-06
"GLIPR2",0.703484320557491,2.8983821450681e-07,8.78364307905209e-06
"LAP3",0.703310104529617,2.92658964816186e-07,8.85482180804327e-06
"CFP",0.703099686760978,2.96099771242451e-07,8.93012155745522e-06
"CH25H",0.702643844039468,3.0368277762849e-07,9.14411753697084e-06
"HCLS1",0.702613240418119,3.04198263339186e-07,9.14496029163428e-06
"CD244",0.702264808362369,3.10124672488937e-07,9.2933366313418e-06
"EIF4E3",0.702264808362369,3.10124672488937e-07,9.2933366313418e-06
"SYK",0.702090592334495,3.13127823610772e-07,9.36836498104381e-06
"PLCL2",0.70191637630662,3.16157898299253e-07,9.41397780031062e-06
"SYNGR2",0.70191637630662,3.16157898299253e-07,9.41397780031062e-06
"C5AR1",0.701742160278746,3.19215118003455e-07,9.43016755689262e-06
"DAPK2",0.701742160278746,3.19215118003455e-07,9.43016755689262e-06
"LPXN",0.701742160278746,3.19215118003455e-07,9.43016755689262e-06
"MFSD1",0.701742160278746,3.19215118003455e-07,9.43016755689262e-06
"SLC29A3",0.701393728222997,3.25411886522002e-07,9.59811569067018e-06
"PLEKHO1",0.701219512195122,3.2855188653414e-07,9.67551780140336e-06
"CD74",0.700348432055749,3.44677220066522e-07,1.01344827135233e-05
"HLA-DOA",0.700174216027875,3.47988986208832e-07,1.01998834254554e-05
"SMAP2",0.700174216027875,3.47988986208832e-07,1.01998834254554e-05
"HLA-DRB1",0.7,3.51330204501777e-07,1.02817524278453e-05
"MYD88",0.699303135888502,3.64994430393937e-07,1.06650008095948e-05
"MSL3",0.699128919860627,3.68486548508187e-07,1.07502941889037e-05
"MAP3K5",0.698954703832753,3.7200958699242e-07,1.08194230114586e-05
"PSME2",0.698954703832753,3.7200958699242e-07,1.08194230114586e-05
"CHST15",0.698606271777004,3.79149431135594e-07,1.09929894569901e-05
"GPR84",0.698432055749129,3.82766744455277e-07,1.10636692746326e-05
"ARHGAP45",0.698257839721255,3.86415993490662e-07,1.11348350566687e-05
"CCR8",0.697941407537041,3.93126723604984e-07,1.12958819982272e-05
"ABRACL",0.697909407665505,3.93811334657528e-07,1.12958819982272e-05
"ATP2A3",0.697909407665505,3.93811334657528e-07,1.12958819982272e-05
"C3",0.697735191637631,3.97557949514072e-07,1.13685816691074e-05
"VASP",0.697735191637631,3.97557949514072e-07,1.13685816691074e-05
"PLAGL1",0.69767847097844,3.98784863663608e-07,1.13863093720938e-05
"CTSH",0.697038327526133,4.12876892275998e-07,1.17528947226183e-05
"MB21D1",0.696864111498258,4.16791094291632e-07,1.18463396027526e-05
"PPP1R16B",0.696689895470383,4.20739627921961e-07,1.19404760668503e-05
"TREML2",0.696496820417372,4.2515603505868e-07,1.20475861958698e-05
"MYO7A",0.69616724738676,4.32793988782023e-07,1.22455240355384e-05
"GCA",0.695993031358885,4.36882629249941e-07,1.23425922320778e-05
"EID3",0.695849123008588,4.4028692094413e-07,1.24200636841969e-05
"NABP1",0.695470383275261,4.49364089210657e-07,1.26570885127668e-05
"PLAC8",0.694947735191638,4.62174932824323e-07,1.29402083057485e-05
"FCGR1A",0.694425087108014,4.75323114095667e-07,1.32687296091081e-05
"PYHIN1",0.694368222271088,4.76774345483029e-07,1.32894650028472e-05
"ACSL5",0.694250871080139,4.79782204810046e-07,1.33336805630098e-05
"CBFA2T3",0.694250871080139,4.79782204810046e-07,1.33336805630098e-05
"CXCL12",0.69390243902439,4.88816760586994e-07,1.35446286733404e-05
"GCH1",0.693728222996516,4.9339284298033e-07,1.36512630405133e-05
"BANK1",0.693505391076347,4.99303691962655e-07,1.37741734669521e-05
"JAK2",0.693379790940767,5.02664176779508e-07,1.38465158475871e-05
"FUCA1",0.693205574912892,5.07360058916556e-07,1.39553773390259e-05
"CEACAM4",0.692955911315097,5.14160387915476e-07,1.41217199369054e-05
"HAAO",0.692682926829268,5.21692398317691e-07,1.4286755766484e-05
"TSPAN2",0.692508710801394,5.26552486942462e-07,1.43988310532852e-05
"ZNF385A",0.69198606271777,5.41385271171727e-07,1.47614045085907e-05
"KBTBD8",0.691811846689896,5.46414814326443e-07,1.48553557999272e-05
"LGALS9",0.691811846689896,5.46414814326443e-07,1.48553557999272e-05
"ACE",0.690243902439025,5.93666053653778e-07,1.60008354892115e-05
"ARNTL2",0.690243902439025,5.93666053653778e-07,1.60008354892115e-05
"HLA-DMA",0.690243902439025,5.93666053653778e-07,1.60008354892115e-05
"MEFV",0.690189939036688,5.95357626529341e-07,1.60234056184561e-05
"IL18BP",0.689198606271777,6.27236896461649e-07,1.67373213950556e-05
"PILRA",0.689198606271777,6.27236896461649e-07,1.67373213950556e-05
"FLVCR2",0.687979094076655,6.68618483057232e-07,1.77406140363092e-05
"ITGA4",0.687979094076655,6.68618483057232e-07,1.77406140363092e-05
"TM6SF1",0.687979094076655,6.68618483057232e-07,1.77406140363092e-05
"PHF11",0.687804878048781,6.74732055767056e-07,1.78775404436924e-05
"AKNA",0.687630662020906,6.80897285574467e-07,1.79900734930865e-05
"CD33",0.687456445993032,6.87114571936728e-07,1.81033458637094e-05
"PTPRE",0.687456445993032,6.87114571936728e-07,1.81033458637094e-05
"BICDL1",0.687399277624032,6.89166164069563e-07,1.81319327794964e-05
"ID2",0.687108013937282,6.99706926123374e-07,1.83651632582573e-05
"ASGR2",0.687100278320633,6.99988897577374e-07,1.83651632582573e-05
"EPSTI1",0.686933797909408,7.06082806882698e-07,1.84733715122908e-05
"DPP4",0.686585365853659,7.18996029362257e-07,1.87588964044598e-05
"DYSF",0.686411149825784,7.25534201124403e-07,1.88508255940342e-05
"FGD6",0.68623693379791,7.32127304743079e-07,1.89958175790808e-05
"CEBPB",0.686062717770035,7.38775762486454e-07,1.91154407289426e-05
"NCR3",0.685823826538741,7.47983134795477e-07,1.93270187680831e-05
"IFNG",0.685789275456996,7.49323553216591e-07,1.93350213683494e-05
"MEI1",0.685485286586804,7.61212967581497e-07,1.96148270039304e-05
"TFEB",0.685365853658537,7.65931683037306e-07,1.97093449137131e-05
"GCHFR",0.684843205574913,7.86900972796658e-07,2.01384384020362e-05
"IL4R",0.684320557491289,8.0839983485943e-07,2.06323435403103e-05
"PRKCB",0.684146341463415,8.15685908973561e-07,2.07618072814587e-05
"ARL4C",0.68397212543554,8.23032638278593e-07,2.09204190534799e-05
"PRAM1",0.683852089563377,8.2813011217242e-07,2.10215057838193e-05
"CLNK",0.683413385374537,8.47009474487231e-07,2.14138150025687e-05
"CXCR5",0.682881562987151,8.70429303255035e-07,2.18879132704574e-05
